APT_Email,Presence_Email
R_320_6432272,0
R_320_6432363,1
R_320_6433478,1
R_320_6433569,1
R_320_6433718,0
R_320_6434161,1
R_320_6434534,1
R_320_6435028,0
R_320_6435853,1
R_320_6436315,0
R_320_6437511,0
R_320_6438436,0
R_320_6439475,0
R_320_6440036,1
R_320_6441828,0
R_320_6441935,0
R_320_6444095,1
R_320_6445076,0
R_320_6445357,1
R_320_6449862,0
R_320_6451652,0
R_320_6453658,1
R_320_6454458,1
R_320_6455596,1
R_320_6456958,0
R_320_6457006,0
R_320_6457279,1
R_320_6459390,0
R_320_6459523,1
R_320_6459739,0
R_320_6460679,0
R_320_6461602,0
R_320_6462402,0
R_320_6463129,0
R_320_6465041,1
R_320_6465249,1
R_320_6465298,1
R_320_6467302,0
R_320_6467922,1
R_320_6468110,0
R_320_6469019,0
R_320_6469233,1
R_320_6471171,0
R_320_6471346,0
R_320_6471692,1
R_320_6472476,1
R_320_6473011,0
R_320_6473623,0
R_320_6475305,1
R_320_6475545,0
R_320_6476725,0
R_320_6477079,1
R_320_6477533,1
R_320_6479026,1
R_320_6479190,0
R_320_6480859,1
R_320_6481188,1
R_320_6481576,0
R_320_6483275,0
R_320_6485056,0
R_320_6485551,1
R_320_6485676,0
R_320_6487789,1
R_320_6487946,0
R_320_6488969,0
R_320_6489058,0
R_320_6489306,0
R_320_6489934,0
R_320_6491229,1
R_320_6493001,1
R_320_6493555,1
R_320_6493795,0
R_320_6495345,0
R_320_6496913,1
R_320_6499313,0
R_320_6499412,0
R_320_6500573,0
R_320_6501621,1
R_320_6502017,0
R_320_6504146,1
R_320_6505051,0
R_320_6505374,0
R_320_6506323,1
R_320_6509608,0
R_320_6511299,0
R_320_6511703,0
R_320_6513071,0
R_320_6513451,1
R_320_6513832,0
R_320_6513931,0
R_320_6517668,0
R_320_6517775,1
R_320_6517916,0
R_320_6519540,1
R_320_6520035,1
R_320_6520332,0
R_320_6520688,0
R_320_6520902,1
R_320_6524573,0
R_320_6525711,1
R_320_6525976,1
R_320_6526156,1
R_320_6526594,0
R_320_6527246,0
R_320_6528616,1
R_320_6528855,1
R_320_6529754,0
R_320_6529762,1
R_320_6530281,0
R_320_6530810,0
R_320_6532063,0
R_320_6532154,1
R_320_6533277,0
R_320_6533475,0
R_320_6535249,1
R_320_6535710,1
R_320_6536213,1
R_320_6537823,0
R_320_6539621,1
R_320_6539639,0
R_320_6540181,1
R_320_6541452,1
R_320_6546402,1
R_320_6546576,1
R_320_6550461,1
R_320_6551691,1
R_320_6551790,1
R_320_6552137,0
R_320_6554398,0
R_320_6555668,1
R_320_6558068,0
R_320_6558548,0
R_320_6560882,0
R_320_6561146,0
R_320_6561757,1
R_320_6561815,0
R_320_6563274,1
R_320_6563761,0
R_320_6564520,1
R_320_6565196,1
R_320_6565329,0
R_320_6565733,0
R_320_6568919,0
R_320_6572176,0
R_320_6572507,1
R_320_6574800,1
R_320_6575724,1
R_320_6575948,0
R_320_6575971,0
R_320_6577068,0
R_320_6577415,1
R_320_6578819,0
R_320_6579528,0
R_320_6579551,1
R_320_6580906,1
R_320_6581276,0
R_320_6581342,1
R_320_6584924,1
R_320_6586861,0
R_320_6587489,1
R_320_6588875,1
R_320_6589188,0
R_320_6589667,0
R_320_6589964,0
R_320_6590368,0
R_320_6590541,0
R_320_6591309,1
R_320_6592745,1
R_320_6593453,0
R_320_6593933,0
R_320_6594345,1
R_320_6594477,1
R_320_6595110,1
R_320_6595938,0
R_320_6596571,1
R_320_6597439,0
R_320_6597496,1
R_320_6597538,0
R_320_6600191,1
R_320_6600704,1
R_320_6601090,1
R_320_6602353,1
R_320_6602668,0
R_320_6606230,1
R_320_6606784,0
R_320_6607824,1
R_320_6608517,0
R_320_6608749,0
R_320_6609630,1
R_320_6610182,0
R_320_6610406,0
R_320_6610513,0
R_320_6612873,1
R_320_6613731,1
R_320_6614242,0
R_320_6615041,1
R_320_6615835,0
R_320_6616056,1
R_320_6616122,0
R_320_6616445,0
R_320_6618441,0
R_320_6618706,0
R_320_6619811,1
R_320_6622534,0
R_320_6623011,1
R_320_6623144,0
R_320_6623953,0
R_320_6623961,0
R_320_6624035,0
R_320_6624092,0
R_320_6624407,0
R_320_6624449,0
R_320_6624654,0
R_320_6625339,0
R_320_6626121,0
R_320_6627616,0
R_320_6628093,0
R_320_6628804,0
R_320_6631220,1
R_320_6631261,0
R_320_6632012,0
R_320_6633655,1
R_320_6634596,1
R_320_6636112,1
R_320_6636245,0
R_320_6636914,1
R_320_6637805,1
R_320_6637821,0
R_320_6638142,0
R_320_6638308,0
R_320_6638340,1
R_320_6641807,1
R_320_6642375,1
R_320_6643027,0
R_320_6643498,1
R_320_6643746,0
R_320_6645006,0
R_320_6647226,0
R_320_6647556,1
R_320_6659213,1
R_320_6662944,0
R_320_6662969,1
R_320_6663017,0
R_320_6663553,1
R_320_6664429,1
R_320_6664536,1
R_320_6665335,0
R_320_6665848,1
R_320_6668891,1
R_320_6669436,1
R_320_6669477,0
R_320_6670079,0
R_320_6670517,0
R_320_6671192,0
R_320_6671895,0
R_320_6671937,0
R_320_6672083,1
R_320_6672315,1
R_320_6672539,1
R_320_6672703,1
R_320_6672976,0
R_320_6673891,0
R_320_6675805,0
R_320_6676258,0
R_320_6676936,1
R_320_6679757,1
R_320_6680193,1
R_320_6680771,1
R_320_6681357,1
R_320_6683130,0
R_320_6684674,0
R_320_6685473,1
R_320_6685507,1
R_320_6689186,0
R_320_6693295,0
R_320_6694731,0
R_320_6696702,1
R_320_6697817,1
R_320_6698492,1
R_320_6698617,1
R_320_6699193,0
R_320_6699201,1
R_320_6700231,1
R_320_6700553,1
R_320_6700728,0
R_320_6700991,0
R_320_6701668,1
R_320_6703193,0
R_320_6703664,0
R_320_6703730,0
R_320_6703904,1
R_320_6704597,1
R_320_6705206,0
R_320_6705495,0
R_320_6707020,0
R_320_6707806,1
R_320_6707863,0
R_320_6708812,0
R_320_6708952,0
R_320_6709646,0
R_320_6710115,0
R_320_6711725,0
R_320_6712541,0
R_320_6713275,1
R_320_6714489,1
R_320_6714729,0
R_320_6715742,0
R_320_6716302,0
R_320_6716617,1
R_320_6716930,1
R_320_6717037,1
R_320_6717342,1
R_320_6718829,0
R_320_6718837,0
R_320_6721971,1
R_320_6722219,0
R_320_6723258,0
R_320_6723936,1
R_320_6724108,0
R_320_6725568,0
R_320_6726194,0
R_320_6726293,0
R_320_6727101,0
R_320_6727218,0
R_320_6727440,1
R_320_6728570,1
R_320_6728927,0
R_320_6729289,0
R_320_6729479,1
R_320_6729628,0
R_320_6729974,0
R_320_6730824,1
R_320_6731392,1
R_320_6731632,0
R_320_6731913,0
R_320_6733828,1
R_320_6735583,1
R_320_6735591,1
R_320_6735617,1
R_320_6737803,0
R_320_6738660,0
R_320_6739452,0
R_320_6739619,0
R_320_6740104,1
R_320_6740435,0
R_320_6741284,1
R_320_6742167,1
R_320_6742274,0
R_320_6742381,0
R_320_6742415,0
R_320_6742639,0
R_320_6742795,0
R_320_6743462,0
R_320_6745061,1
R_320_6745194,1
R_320_6745350,0
R_320_6747182,0
R_320_6747513,1
R_320_6747752,1
R_320_6747869,1
R_320_6749964,0
R_320_6750632,0
R_320_6750855,0
R_320_6751275,0
R_320_6753131,1
R_320_6753214,1
R_320_6753537,0
R_320_6753891,0
R_320_6754535,0
R_320_6755722,0
R_320_6756241,1
R_320_6756779,1
R_320_6757025,0
R_320_6757702,0
R_320_6762298,1
R_320_6763361,0
R_320_6763403,0
R_320_6763510,0
R_320_6763965,0
R_320_6764419,1
R_320_6765275,0
R_320_6765317,0
R_320_6765598,0
R_320_6766653,1
R_320_6766851,1
R_320_6766935,1
R_320_6766984,0
R_320_6767578,0
R_320_6767933,1
R_320_6768436,1
R_320_6770747,1
R_320_6771067,1
R_320_6771281,1
R_320_6772586,0
R_320_6772859,0
R_320_6773667,1
R_320_6776629,0
R_320_6777379,1
R_320_6777676,0
R_320_6778732,0
R_320_6779938,1
R_320_6780050,0
R_320_6780282,0
R_320_6780928,1
R_320_6783799,0
R_320_6784128,0
R_320_6784375,1
R_320_6784482,1
R_320_6784953,1
R_320_6785786,0
R_320_6786438,1
R_320_6788277,1
R_320_6788418,0
R_320_6788442,0
R_320_6789267,0
R_320_6789465,0
R_320_6789663,0
R_320_6790729,1
R_320_6790851,1
R_320_6791321,0
R_320_6791354,1
R_320_6792063,0
R_320_6792105,0
R_320_6792121,0
R_320_6792162,0
R_320_6792196,0
R_320_6792873,0
R_320_6792998,1
R_320_6793020,1
R_320_6793327,0
R_320_6793442,1
R_320_6793574,0
R_320_6793731,1
R_320_6795595,1
R_320_6796106,0
R_320_6797724,0
R_320_6798607,0
R_320_6799001,1
R_320_6799399,1
R_320_6799480,1
R_320_6799985,0
R_320_6800155,1
R_320_6800247,0
R_320_6800734,1
R_320_6801435,0
R_320_6801666,0
R_320_6802094,1
R_320_6802169,1
R_320_6802391,0
R_320_6803522,0
R_320_6803662,0
R_320_6803746,1
R_320_6804942,0
R_320_6805386,1
R_320_6805964,1
R_320_6806046,1
R_320_6806079,1
R_320_6806988,0
R_320_6808158,0
R_320_6808422,0
R_320_6808539,0
R_320_6809065,1
R_320_6809859,0
R_320_6810238,0
R_320_6812127,0
R_320_6812259,1
R_320_6812549,0
R_320_6812598,1
R_320_6812796,0
R_320_6814164,0
R_320_6814297,0
R_320_6814339,0
R_320_6814834,0
R_320_6815856,0
R_320_6816078,1
R_320_6816987,1
R_320_6817175,0
R_320_6817639,0
R_320_6817878,0
R_320_6818439,1
R_320_6818470,1
R_320_6821235,1
R_320_6821250,1
R_320_6821276,1
R_320_6822043,1
R_320_6822670,1
R_320_6822787,1
R_320_6824213,0
R_320_6825012,1
R_320_6825897,0
R_320_6825913,0
R_320_6827091,0
R_320_6827448,0
R_320_6827513,0
R_320_6827901,1
R_320_6828206,0
R_320_6828511,1
R_320_6828917,1
R_320_6829725,0
R_320_6829790,0
R_320_6829832,0
R_320_6830525,1
R_320_6830848,1
R_320_6830855,1
R_320_6831275,1
R_320_6832034,1
R_320_6832323,1
R_320_6832588,0
R_320_6834006,0
R_320_6834113,0
R_320_6834246,0
R_320_6835839,0
R_320_6836043,0
R_320_6836050,1
R_320_6836225,0
R_320_6836738,0
R_320_6839120,1
R_320_6839146,0
R_320_6839344,0
R_320_6839518,1
R_320_6839682,1
R_320_6840797,0
R_320_6843429,0
R_320_6844864,0
R_320_6844914,1
R_320_6845168,1
R_320_6846000,1
R_320_6846034,1
R_320_6846075,0
R_320_6846588,0
R_320_6846612,1
R_320_6846919,1
R_320_6847503,0
R_320_6849053,0
R_320_6851174,0
R_320_6851430,0
R_320_6851950,0
R_320_6852081,1
R_320_6852586,0
R_320_6853139,1
R_320_6853782,0
R_320_6854491,0
R_320_6854848,1
R_320_6855514,1
R_320_6856694,0
R_320_6856702,1
R_320_6856876,1
R_320_6856959,1
R_320_6857122,1
R_320_7554080,0
R_320_7658151,1
R_320_8149106,1
R_321_138,1
R_321_270,1
R_321_337,1
R_321_361,1
R_321_432,1
R_321_867,0
R_321_895,0
R_321_950,1
R_321_991,0
R_321_1017,0
R_321_1021,1
R_321_1143,0
R_321_1285,1
R_321_1351,0
R_321_1393,0
R_321_1493,0
R_321_1537,0
R_321_1786,1
R_321_1896,1
R_321_2073,1
R_321_2127,0
R_321_2231,1
R_321_2291,0
R_321_2322,1
R_321_2469,1
R_321_2488,0
R_321_2521,1
R_321_2870,1
R_321_3058,1
R_321_3162,0
R_321_3175,1
R_321_3214,1
R_321_3348,1
R_321_3516,1
R_321_3765,1
R_321_3771,1
R_321_4225,0
R_321_4318,0
R_321_4450,0
R_321_4503,1
R_321_4554,1
R_321_4601,0
R_321_4622,0
R_321_4675,0
R_321_4683,0
R_321_4689,1
R_321_4695,1
R_321_4759,1
R_321_4889,1
R_321_4901,1
R_321_5011,1
R_321_5075,1
R_321_5180,0
R_321_5277,0
R_321_5287,1
R_321_5367,1
R_321_5384,1
R_321_5498,0
R_321_5499,0
R_321_5567,1
R_321_5568,1
R_321_5654,0
R_321_5708,0
R_321_5904,0
R_321_6190,1
R_321_6225,1
R_321_6234,1
R_321_6460,1
R_321_6534,1
R_321_6544,1
R_321_6562,1
R_321_6578,1
R_321_6595,0
R_321_6677,0
R_321_6707,0
R_321_6726,0
R_321_6767,1
R_321_6777,1
R_321_6874,0
R_321_7026,1
R_321_7045,1
R_321_7280,1
R_321_7321,0
R_321_7404,1
R_321_7626,0
R_321_7689,1
R_321_7714,1
R_321_7752,1
R_321_7845,1
R_321_7877,1
R_321_7963,0
R_321_7994,1
R_321_8023,0
R_321_8128,0
R_321_8156,0
R_321_8206,0
R_321_8230,0
R_321_8249,0
R_321_8274,1
R_321_8282,1
R_321_8284,1
R_321_8329,0
R_321_8487,1
R_321_8592,1
R_321_8607,1
R_321_8730,1
R_321_8733,1
R_321_8736,1
R_321_8852,0
R_321_8915,0
R_321_9008,1
R_321_9288,1
R_321_9313,1
R_321_9324,0
R_321_9327,1
R_321_9404,1
R_321_9533,1
R_321_9549,0
R_321_9579,1
R_321_9604,1
R_321_9852,1
R_321_9860,1
R_321_9957,1
R_321_9973,0
R_321_9994,1
R_321_10094,0
R_321_10217,1
R_321_10248,1
R_321_10249,0
R_321_10257,1
R_321_10264,1
R_321_10321,0
R_321_10371,0
R_321_10374,1
R_321_10408,1
R_321_10458,1
R_321_10486,0
R_321_10694,1
R_321_10698,1
R_321_10781,0
R_321_10788,0
R_321_10813,1
R_321_10843,0
R_321_10888,1
R_321_10923,1
R_321_10969,1
R_321_10983,1
R_321_10993,1
R_321_11090,0
R_321_11097,1
R_321_11157,1
R_321_11177,1
R_321_11283,1
R_321_11342,1
R_321_11364,0
R_321_11365,0
R_321_11443,1
R_321_11508,1
R_321_11512,0
R_321_11535,0
R_321_11547,0
R_321_11573,1
R_321_11625,0
R_321_11630,0
R_321_11680,1
R_321_11708,1
R_321_11778,0
R_321_11814,0
R_321_11832,0
R_321_11850,0
R_321_11876,1
R_321_11889,0
R_321_11897,1
R_321_11905,0
R_321_11967,0
R_321_12052,1
R_321_12057,1
R_321_12071,1
R_321_12076,1
R_321_12176,1
R_321_12198,0
R_321_12211,1
R_321_12416,0
R_321_12425,1
R_321_12456,1
R_321_12458,0
R_321_12476,0
R_321_12515,0
R_321_12544,0
R_321_12553,0
R_321_12669,0
R_321_12733,1
R_321_12801,1
R_321_12848,0
R_321_12854,1
R_321_12896,0
R_321_12993,1
R_321_12999,0
R_321_13056,0
R_321_13057,1
R_321_13059,1
R_321_13074,1
R_321_13097,0
R_321_13099,1
R_321_13148,1
R_321_13153,0
R_321_13167,0
R_321_13183,0
R_321_13201,1
R_321_13319,1
R_321_13353,0
R_321_13354,1
R_321_13456,1
R_321_13478,1
R_321_13534,1
R_321_13546,0
R_321_13548,1
R_321_13550,1
R_321_13592,0
R_321_13638,1
R_321_13652,1
R_321_13674,0
R_321_13750,1
R_321_13760,1
R_321_13798,1
R_321_13814,0
R_321_13871,1
R_321_13951,1
R_321_13963,1
R_321_14008,1
R_321_14035,1
R_321_14041,1
R_321_14072,1
R_321_14073,0
R_321_14084,1
R_321_14084,1
R_321_14086,1
R_321_14110,0
R_321_14122,1
R_321_14125,1
R_321_14149,1
R_321_14162,0
R_321_14177,1
R_321_14208,0
R_321_14237,0
R_321_14424,1
R_321_14447,0
R_321_14508,1
R_321_14538,0
R_321_14582,1
R_321_14597,0
R_321_14613,1
R_321_14616,1
R_321_14620,1
R_321_14657,1
R_321_14684,1
R_321_14691,1
R_321_14701,0
R_321_14738,1
R_321_14758,1
R_321_14776,0
R_321_14794,0
R_321_14821,1
R_321_14824,1
R_321_14855,1
R_321_14869,0
R_321_14887,1
R_321_14923,1
R_321_14968,0
R_321_14976,0
R_321_14983,1
R_321_15025,0
R_321_15041,0
R_321_15054,1
R_321_15081,1
R_321_15113,0
R_321_15145,1
R_321_15166,0
R_321_15216,0
R_321_15250,0
R_321_15251,1
R_321_15324,1
R_321_15442,1
R_321_15472,1
R_321_15481,1
R_321_15521,1
R_321_15527,0
R_321_15555,0
R_321_15556,1
R_321_15576,0
R_321_15618,1
R_321_15633,0
R_321_15899,0
R_321_15910,0
R_321_15948,1
R_321_15974,1
R_321_15978,0
R_321_15979,0
R_321_16013,1
R_321_16018,1
R_321_16028,0
R_321_16133,0
R_321_16149,0
R_321_16163,1
R_321_16168,1
R_321_16196,0
R_321_16199,1
R_321_16230,1
R_321_16255,1
R_321_16319,1
R_321_16326,1
R_321_16334,1
R_321_16340,1
R_321_16376,1
R_321_16378,1
R_321_16383,1
R_321_16457,0
R_321_16469,1
R_321_16497,0
R_321_16600,0
R_321_16645,0
R_321_16661,1
R_321_16667,1
R_321_16668,1
R_321_16699,1
R_321_16765,0
R_321_16982,1
R_321_17084,0
R_321_17276,1
R_321_17288,1
R_321_17434,0
R_321_17460,1
R_321_17476,1
R_321_17588,1
R_321_17605,0
R_321_17690,0
R_321_17754,1
R_321_17779,1
R_321_17931,1
R_321_18204,0
R_321_18245,1
R_321_18256,0
R_321_18270,1
R_321_18325,0
R_321_18400,1
R_321_18419,1
R_321_18442,1
R_321_18464,0
R_321_18515,0
R_321_18545,0
R_321_18603,1
R_321_18613,0
R_321_18698,0
R_321_18715,1
R_321_18737,1
R_321_18803,1
R_321_18831,1
R_321_18832,1
R_321_18834,1
R_321_18852,0
R_321_18853,1
R_321_18899,0
R_321_18909,1
R_321_18966,1
R_321_19030,0
R_321_19105,0
R_321_19110,0
R_321_19197,0
R_321_19252,1
R_321_19268,0
R_321_19275,1
R_321_19281,1
R_321_19329,0
R_321_19394,0
R_321_19684,0
R_321_19717,0
R_321_19745,0
R_321_19803,1
R_321_19805,1
R_321_19887,1
R_321_19914,1
R_321_19989,0
R_321_20007,0
R_321_20011,1
R_321_20113,1
R_321_20144,1
R_321_20208,1
R_321_20212,1
R_321_20229,0
R_321_20321,1
R_321_20326,1
R_321_20363,1
R_321_20396,1
R_321_20438,1
R_321_20456,1
R_321_20476,0
R_321_20483,1
R_321_20590,0
R_321_20613,1
R_321_20633,0
R_321_20671,1
R_321_20705,1
R_321_20758,1
R_321_20776,1
R_321_20778,1
R_321_20826,0
R_321_20828,0
R_321_20873,1
R_321_20898,0
R_321_20932,1
R_321_20988,1
R_321_21001,0
R_321_21189,0
R_321_21216,1
R_321_21221,0
R_321_21239,0
R_321_21246,1
R_321_21309,1
R_321_21311,1
R_321_21325,1
R_321_21341,1
R_321_21348,0
R_321_21359,1
R_321_21361,0
R_321_21381,1
R_321_21388,0
R_321_21444,1
R_321_21453,1
R_321_21481,1
R_321_21512,1
R_321_21540,1
R_321_21545,1
R_321_21565,1
R_321_21573,1
R_321_21605,1
R_321_21626,1
R_321_21634,1
R_321_21664,0
R_321_21736,0
R_321_21741,1
R_321_21764,0
R_321_21767,1
R_321_21796,1
R_321_21814,1
R_321_21817,1
R_321_21819,0
R_321_21827,0
R_321_21872,1
R_321_21874,1
R_321_21908,1
R_321_21951,1
R_321_21981,1
R_321_22047,0
R_321_22049,1
R_321_22050,1
R_321_22061,1
R_321_22079,0
R_321_22096,0
R_321_22120,0
R_321_22157,1
R_321_22195,0
R_321_22200,1
R_321_22201,0
R_321_22227,1
R_321_22267,0
R_321_22277,1
R_321_22362,1
R_321_22395,1
R_321_22410,1
R_321_22415,0
R_321_22426,0
R_321_22466,1
R_321_22472,0
R_321_22479,1
R_321_22523,1
R_321_22602,1
R_321_22635,1
R_321_22636,0
R_321_22640,0
R_321_22761,1
R_321_22802,0
R_321_22806,0
R_321_22846,0
R_321_22975,1
R_321_22980,1
R_321_23018,1
R_321_23085,0
R_321_23329,1
R_321_23334,0
R_321_23353,1
R_321_23647,1
R_321_23676,0
R_321_23994,0
R_321_24140,1
R_321_24160,1
R_321_24170,0
R_321_24287,0
R_321_24306,1
R_321_24355,1
R_321_24362,0
R_321_24421,1
R_321_24487,1
R_321_24498,1
R_321_24502,1
R_321_24514,1
R_321_24531,1
R_321_24562,0
R_321_24574,0
R_321_24581,0
R_321_24583,1
R_321_24590,1
R_321_24596,1
R_321_24646,1
R_321_24686,1
R_321_24762,0
R_321_24808,1
R_321_24815,1
R_321_24887,1
R_321_24894,1
R_321_24894,1
R_321_24968,1
R_321_24974,0
R_321_25036,1
R_321_25119,1
R_321_25120,1
R_321_25121,1
R_321_25171,1
R_321_25200,1
R_321_25242,0
R_321_25266,0
R_321_25277,1
R_321_25292,1
R_321_25295,0
R_321_25355,1
R_321_25359,1
R_321_25360,1
R_321_25379,1
R_321_25450,1
R_321_25452,1
R_321_25529,0
R_321_25544,0
R_321_25549,1
R_321_25579,0
R_321_25669,1
R_321_25671,0
R_321_25724,1
R_321_25726,0
R_321_25831,0
R_321_25914,1
R_321_25935,0
R_321_26016,1
R_321_26024,1
R_321_26051,1
R_321_26096,0
R_321_26156,1
R_321_26179,1
R_321_26184,1
R_321_26200,0
R_321_26308,0
R_321_26311,1
R_321_26315,1
R_321_26316,1
R_321_26344,0
R_321_26447,1
R_321_26492,0
R_321_26518,1
R_321_26530,1
R_321_26530,1
R_321_26535,0
R_321_26539,0
R_321_26571,1
R_321_26574,0
R_321_26609,1
R_321_26633,0
R_321_26711,0
R_321_26711,0
R_321_26855,1
R_321_26873,0
R_321_26922,0
R_321_26942,0
R_321_26968,1
R_321_26980,1
R_321_27065,1
R_321_27069,0
R_321_27096,0
R_321_27108,0
R_321_27110,0
R_321_27112,1
R_321_27114,1
R_321_27118,1
R_321_27137,1
R_321_27152,1
R_321_27204,0
R_321_27211,1
R_321_27256,1
R_321_27266,1
R_321_27315,1
R_321_27380,1
R_321_27403,0
R_321_27421,1
R_321_27430,0
R_321_27490,0
R_321_27696,1
R_321_27755,1
R_321_28228,1
R_321_28356,0
R_321_28555,1
R_321_28567,1
R_321_28632,1
R_321_28734,1
R_321_28798,0
R_321_28906,1
R_321_28957,1
R_321_28982,1
R_321_29091,1
R_321_29135,1
R_321_29155,1
R_321_29156,1
R_321_29184,1
R_321_29201,1
R_321_29215,1
R_321_29218,1
R_321_29222,1
R_321_29255,1
R_321_29302,1
R_321_29408,1
R_321_29410,1
R_321_29414,1
R_321_29415,1
R_321_29426,1
R_321_29455,1
R_321_29483,1
R_321_29536,0
R_321_29584,0
R_321_29590,1
R_321_29652,0
R_321_29669,1
R_321_29705,1
R_321_29719,0
R_321_29729,1
R_321_29784,1
R_321_29861,1
R_321_29890,1
R_321_29899,1
R_321_29916,1
R_321_29925,0
R_321_29944,1
R_321_29974,1
R_321_30035,1
R_321_30036,1
R_321_30063,1
R_321_30192,1
R_321_30243,0
R_321_30263,1
R_321_30287,1
R_321_30320,1
R_321_30346,1
R_321_30358,0
R_321_30386,1
R_321_30465,1
R_321_30485,0
R_321_30519,0
R_321_30519,0
R_321_30572,0
R_321_30656,1
R_321_112649,0
R_321_115741,0
R_321_120154,0
R_321_120725,1
R_321_122317,0
R_321_124297,0
R_321_124800,1
R_321_130674,0
R_321_132662,0
R_321_134940,0
R_321_152744,1
R_321_205377,1
R_321_205914,0
R_321_218008,0
R_321_220657,0
R_321_221127,0
R_321_227348,0
R_321_232363,0
R_321_236893,0
R_321_245142,0
R_321_247437,0
R_321_255281,1
R_321_400242,0
R_321_1106574,0
R_321_1158401,0
R_321_1177310,0
R_321_1180157,1
R_321_1183169,0
R_321_1184654,1
R_321_1185560,1
R_321_1186329,0
R_321_1191113,0
R_321_1191527,0
R_321_1214873,0
R_321_1221290,1
R_321_1221613,1
R_321_1223049,0
R_321_1229442,1
R_321_1240373,0
R_321_1242320,1
R_321_1249168,0
R_321_1259258,0
R_321_1259977,0
R_321_1260942,0
R_321_1264456,0
R_321_1265008,0
R_321_1267848,0
R_321_1280601,0
R_321_1289040,1
R_321_1294198,0
R_321_1300078,0
R_321_1306802,0
R_321_1309707,0
R_321_1311448,0
R_321_1316140,0
R_321_1320902,0
R_321_1328764,1
R_321_1346824,0
R_321_1351212,1
R_321_1357706,0
R_321_1361310,1
R_321_1365279,0
R_321_1366038,1
R_321_1367150,0
R_321_1373034,1
R_321_1378926,0
R_321_1379593,1
R_321_1381227,0
R_321_1384288,0
R_321_1391408,1
R_321_1392240,1
R_321_1392380,0
R_321_1392729,0
R_321_1396431,0
R_321_1399518,0
R_321_1403468,1
R_321_1403989,0
R_321_1405778,0
R_321_1413707,1
R_321_1421643,0
R_321_1423037,1
R_321_1430735,1
R_321_1432400,1
R_321_1452267,0
R_321_1457068,0
R_321_1459130,0
R_321_1460591,0
R_321_1464270,1
R_321_1466010,0
R_321_1467901,1
R_321_1471150,0
R_321_1471838,0
R_321_1475557,0
R_321_1480623,1
R_321_1483015,0
R_321_1500750,0
R_321_1501352,0
R_321_1501600,0
R_321_1505718,0
R_321_1507599,0
R_321_1515246,0
R_321_1515758,0
R_321_1522556,0
R_321_1523281,0
R_321_1524529,0
R_321_1525914,0
R_321_1529254,0
R_321_1533363,0
R_321_1533470,0
R_321_1533769,1
R_321_1535798,0
R_321_1536218,1
R_321_1537091,0
R_321_1542505,0
R_321_1546944,0
R_321_1549526,0
R_321_1550458,1
R_321_1555309,0
R_321_1559756,1
R_321_1566389,0
R_321_1566397,0
R_321_1566447,0
R_321_1567080,0
R_321_1570977,1
R_321_1572502,0
R_321_1573831,0
R_321_1581347,0
R_321_1585074,0
R_321_1585538,0
R_321_1585900,1
R_321_1597061,0
R_321_1599307,1
R_321_1603737,1
R_321_1605716,0
R_321_1607365,0
R_321_1607993,1
R_321_1608462,0
R_321_1609098,1
R_321_1609254,0
R_321_1609312,1
R_321_1613439,0
R_321_1616796,0
R_321_1617521,1
R_321_1617570,1
R_321_1626985,1
R_321_1631241,0
R_321_1633056,1
R_321_1633197,0
R_321_1635143,0
R_321_1638220,0
R_321_1639939,0
R_321_1641646,1
R_321_1654904,0
R_321_1657014,0
R_321_1658251,0
R_321_1659564,0
R_321_1660620,1
R_321_1661024,0
R_321_1664234,0
R_321_1666411,0
R_321_1672419,1
R_321_1672732,0
R_321_1673037,1
R_321_1674563,0
R_321_1675529,0
R_321_1679703,0
R_321_1689850,1
R_321_1690452,0
R_321_1696921,1
R_321_1698810,0
R_321_1704063,1
R_321_1708973,1
R_321_1709294,0
R_321_1711431,0
R_321_1712298,1
R_321_1712827,1
R_321_1713510,0
R_321_1715747,1
R_321_1720861,0
R_321_1721265,0
R_321_1721299,1
R_321_1724251,1
R_321_1725803,0
R_321_1726439,0
R_321_1727544,0
R_321_1728559,0
R_321_1731215,1
R_321_1731447,1
R_321_1741198,0
R_321_1742717,1
R_321_1743301,0
R_321_1744838,1
R_321_1756030,0
R_321_1761931,1
R_321_1764661,0
R_321_1764695,0
R_321_1771609,0
R_321_1771930,0
R_321_1772425,1
R_321_1779511,0
R_321_1782572,0
R_321_1786334,1
R_321_1788645,0
R_321_1793728,0
R_321_1794262,0
R_321_1795558,0
R_321_1811025,0
R_321_1813955,1
R_321_1814847,0
R_321_1817006,0
R_321_1818459,0
R_321_1824127,1
R_321_1832419,1
R_321_1835016,1
R_321_1836733,1
R_321_1840206,0
R_321_1842277,0
R_321_1845502,0
R_321_1846039,1
R_321_1847730,1
R_321_1849306,1
R_321_1850874,1
R_321_1852102,0
R_321_1853167,0
R_321_1855097,0
R_321_1859453,0
R_321_1864214,0
R_321_1867340,0
R_321_1868397,1
R_321_1869726,0
R_321_1870039,1
R_321_1872175,1
R_321_1872829,0
R_321_1873363,1
R_321_1879030,0
R_321_1879873,1
R_321_1880236,1
R_321_1889112,0
R_321_1892983,0
R_321_1898881,1
R_321_1901701,0
R_321_1902253,1
R_321_1904028,1
R_321_1904093,1
R_321_1904135,0
R_321_1905272,0
R_321_1910397,1
R_321_1912153,0
R_321_1914902,1
R_321_1927607,1
R_321_1933928,1
